id,comment,label,task,,,
id27132,Nếu đổi qua vải đẹp hơn thì sản phẩm tuyệt vời,2,1,,,
id27133,Chất lượng vải quá tệ.,0,1,,,
id27134,Đóng xong thấy mỗi bịch vụn mất 3 lạng.,0,2,,,
id27135,Chất lượng sản phẩm hợp với giá tiền.,2,1,,,
id27136,"Được tặng tất, cảm ơn shop.",2,8,,,
id27137,"Dịu nhẹ cho da, da mình nhạy cảm và có mụn.",2,1,,,
id27138,Shop quên kẹp của mình về không làm nào mở được mà ăn.,0,5,,,
id27139,Mua 3 túi thơm mà chỉ đưa có một hương rose...,0,7,,,
id27140,Quần vải thun giãn rất nhiều.,2,1,,,
id27141,"Đóng gói sản phẩm kém, mua 1 áo xanh và trắng thì giao áo xanh, còn áo trắng không có. Thanh toán tiền hàng bằng 2 áo mua.",0,2,,,
id27142,Trong khi mua shop giao thiếu hàng.,0,7,,,
id27143,Được tặng nhiều quà đẹp,2,8,,,
id27144,Chất lượng phục vụ kém,0,5,,,
id27145,"Chủ shop nhiệt tình, đánh giá 5 sao",2,5,,,
id27146,Áo mặc thích lắm shop ạ.,2,1,,,
id27147,"Sản phẩm chính hãng rất tốt, yên tâm sử dụng.",2,1,,,
id27148,Sản phẩm đúng hình.,2,1,,,
id27149,Chất liệu tạm được.,1,1,,,
id27150,Áo ngắn quá. Cao 1m45 thì mặc đẹp.,0,1,,,
id27151,Vote shop 5 sao ủng hộ.,2,9,,,
id27152,"Đôi rất đẹp lần nào lấy hàng cũng ưng ý, vải sờ rất mịn lại còn dày dặn nữa yêu shop sẽ ủng hộ mãi thôi",2,1,,,
id27153,Giao hàng tiết kiệm giao trễ mà báo delay do không gọi được cho khách hàng mặc dù mình không nhận được cuộc gọi nhỡ nào luôn,0,3,,,
id27154,Shop phục vụ không phải tốt mà là rất rất tốt,2,5,,,
id27155,Chất lượng sản phẩm,2,1,,,
id27156,Để giảm mỡ bụng thì không ăn thua.,0,9,,,
id27157,Sẽ ủng hộ shop dài dài.,2,9,,,
id27158,"Đáng tiền, cơ mà em đặt size S rồi vẫn bị rộng 😂",0,6,,,
id27159,Mua lần thứ hai rất ưng ý.,2,9,,,
id27160,Có cái sao nó bị ẩm.,0,9,,,
id27161,"Đáng đồng tiền, thời gian giao hàng nhanh.",2,3,,,
id27162,Những áo của shop in cả chữ của hãng lên dây áo nên nhìn có vẻ xịn hơn,2,1,,,
id27163,Áo khoác thì ổn. Áo phông vải dày nóng,1,1,,,
id27164,Được tặng thêm quà nữa,2,8,,,
id27165,Áo dày và rất đẹp,2,1,,,
id27166,Áo màu hồng này rộng hơn áo màu xanh,1,1,,,
id27167,"Vải dày đẹp, có độ co giãn nên mặc rất thoải mái",2,1,,,
id27168,"Sản phẩm ổn, cái máy mát xa mặt bị rớt tung các bộ phận, lắp vào khó",0,1,,,
id27169,"Cảm ơn shop, nếu cần nữa sẽ ủng hộ shop tiếp",2,5,,,
id27170,Nhìn xinh như trong hình,2,1,,,
id27171,"Đáng tiền, form đẹp",2,1,,,
id27172,Quần hơi ngắn,0,1,,,
id27173,"Vải dày dặn, rất đẹp",2,1,,,
id27174,Mua 2 lần đều rất tệ,0,1,,,
id27175,Đắp cảm giác bị châm chích da khó chịu,0,1,,,
id27176,"Chất vải ổn, đẹp nhưng shop giao nhầm màu cho em rồi",0,3,,,
id27177,"Áo đẹp, vải mềm mịn, chủ shop nhiệt tình",2,5,,,
id27178,"Giày thì khỏi nói luôn, đẹp không tì vết",2,1,,,
id27179,Mặc đẹp,2,1,,,
id27180,Form hơi rộng,0,1,,,
id27181,"Đầm siêu xịn và đẹp, vải mịn, phần eo ôm sát lại nhìn rất xinh",2,1,,,
id27182,Nhận được deal nhanh,2,8,,,
id27183,"Ngon bổ rẻ, mà đẹp xịn luôn",2,1,,,
id27184,"Áo form đẹp, nhẹ",2,1,,,
id27185,"Đường may phía trong không đẹp bằng loại mình mua trước, gấp mép hơi không khéo",0,1,,,
id27186,Mỗi cái hộp là nó quá mỏng manh và ọp ẹp nên sử dụng kém hiệu quả,0,2,,,
id27187,Nhưng giao hàng hơi lâu nhưng không sao rất đáng tiền,1,3,,,
id27188,"Hàng đẹp, nhân viên rất nhiệt tình",2,5,,,
id27189,"Chất liệu đẹp, giá cả phải chăng",2,4,,,
id27190,"Chất lượng quần thì mỏng, nhanh dão",0,1,,,
id27191,"Sản phẩm đẹp, giống như hình",2,1,,,
id27192,"Nếu có 10 sao thì cho shop 10 sao luôn, yêu ghê",2,1,,,
id27193,Người bán tư vấn rất nhiệt tình,2,5,,,
id27194,"Là con gái nhưng shop không chọn được hình, nên nhận được toàn hình đen xì, không có chút màu nào",0,1,,,
id27195,Mình thấy sản phẩm có chất liệu mềm và mát,2,1,,,
id27196,Bình có chữ PC làm bằng nhựa này không an toàn,0,9,,,
id27197,"Mật để trong tủ đá không bị đóng đá, chất lượng thật sự tốt",2,1,,,
id27198,Không được rõ,0,9,,,
id27199,"Shop phục vụ rất tốt, cơ mà nhận váy hơi thất vọng chút, quá to so với mình chất vải cũng tồi. Không đáng tiền",0,1,,,
id27200,Nói tóm lại là lần sau sẽ ủng hộ shop,2,5,,,
id27201,"Giá rẻ, Shop phục vụ rất tốt, rất đáng tiền",2,4,,,
id27202,"Vải mỏng, cổ vest không đứng dáng, giá 200 nghìn đồng, thật sự thất vọng.",0,1,,,
id27203,"Áo hơi chật, màu giao không đẹp, không giống hình ảnh đã chọn.",0,1,,,
id27204,"Hàng rất đẹp, rất ưng ý, giao hàng nhanh.",2,3,,,
id27205,Đóng gói cẩn thận.,2,2,,,
id27206,"Đã nhận được hàng giao thiếu cái váy, nhắn tin shop không trả lời, hình thức giống lừa đảo quá.",0,3,,,
id27207,Nhưng hơi to so với mình.,1,1,,,
id27208,Em đảm bảo mọi người sẽ ổn ngay!,2,5,,,
id27209,Shop giao hàng thiếu và đã gửi card điện thoại trả.,0,3,,,
id27210,"Đồ ổn, sẽ mua tiếp lần sau :3.",2,1,,,
id27211,Giao không giống hình,0,3,,,
id27212,"Hàng sai mẫu, làm ăn bố láo",0,7,,,
id27213,"Sơmi rất đẹp lắm, shop",2,1,,,
id27214,"Hàng mỏng, nhìn không chắc chắn",0,1,,,
id27215,"Định mua màu đậm mà đặt nhầm màu nhạt :))) không sao, quần cũng xinh, vải tương đối mềm, co giãn, phù hợp với giá tiền",2,4,,,
id27216,Bị hai lỗi nhỏ,0,1,,,
id27217,Mực ngon,2,1,,,
id27218,Mút mỏng nhẹ,1,1,,,
id27219,Hàng giao không có dây cáp cắm điện,0,3,,,
id27220,Giá rẻ áo xinh đẹp,2,4,,,
id27221,Bạn chủ shop rất có tâm luôn ạ,2,5,,,
id27222,Váy siêu xinh luôn,2,1,,,
id27223,Size số đánh linh tính,0,9,,,
id27224,In bị xấu,0,1,,,
id27225,"Sản phẩm không mặc được, vải thô xấu",0,1,,,
id27226,Tay áo hơi xấu,0,1,,,
id27227,Size M nhưng bị chật eo,0,1,,,
id27228,"Rất hài lòng về chất lượng sản phẩm, giá cả thì tuyệt vời.",2,1,,,
id27229,Vẫn cho 5 sao ủng hộ.,2,9,,,
id27230,"Áo một lớp giống vải dù nhưng mặc lên nhìn không mỏng tí nào, form áo rộng đẹp, mặc vào nhìn rất ngầu.",2,1,,,
id27231,"Chất liệu vải không ra gì, áo chưa mặc đã quăn nhăn, không như gì quảng cáo.",0,1,,,
id27232,Dạ rất mịn,2,1,,,
id27233,"Áo rất đẹp, rất ưng ý",2,1,,,
id27234,Áo còn có khóa cài bằng nam châm rất tiện dụng cho người mặc,2,9,,,
id27235,"Váy xinh xinh, nhưng vải của lớp lót trong hơi bí chút.",0,1,,,
id27236,"Giá rẻ, sản phẩm ổn.",2,4,,,
id27237,Cần đóng gói chắc chắn hơn,0,2,,,
id27238,Sản phẩm thì khỏi chê rồi.,2,1,,,
id27239,Áo đẹp và shop phục vụ rất tốt ạ,2,1,,,
id27240,Khoan tốt trong tầm giá,2,4,,,
id27241,Không gửi hàng,0,3,,,
id27242,Miếng lót dưới dây giày bị bung chỉ và rớt ra ngoài,0,1,,,
id27243,"Vải co giãn tốt, form ổn nhưng hơi nhiều chỉ thừa",1,1,,,
id27244,"Áo siêu đẹp, vải cũng rất ổn",2,1,,,
id27245,"Lại rất hiểu ý khách, mặc dù không dặn màu sắc một số mặt hàng nhưng shop vẫn đoán ý và giao đúng màu yêu thích",2,5,,,
id27246,Mua 3 cái về không vừa cái nào mặc dù nhìn trong ảnh rất rộng,0,1,,,
id27247,Cực kỳ đẹp tuy nhiên khi mua nên nhắn tin shop hỏi size trước vì có thể chênh lệch giữa các mẫu,2,1,,,
id27248,"Shop giao hàng nhanh nữa, cảm ơn shop nhiều lắm nhé.",2,3,,,
id27249,"Giao hàng không đúng mẫu, không đúng màu, kém chất lượng quá tệ.",0,1,,,
id27250,Hàng free size nên ai khung người to mặc không đẹp lắm.,1,1,,,
id27251,Mình rất hài lòng với chất lượng sản phẩm.,2,1,,,
id27252,Không được như trên ảnh.,0,1,,,
id27253,"Người bán vô trách nhiệm giao không đúng mẫu, không giải quyết vấn đề",0,3,,,
id27254,"Shop giao nhầm size nhưng đã được tư vấn đổi, mới mua của shop lần thứ 2 mà thấy có biểu hiện nghiện",2,5,,,
id27255,Shop giao nhầm hàng cho mình nhưng sau đó đã phản hồi nhận lỗi,2,5,,,
id27256,"Chất vải mặc vào gây ngứa, dặm",0,1,,,
id27257,Cảm nhận đầu tiên là thích.,2,9,,,
id27258,"Hàng đẹp, rất đáng tiền.",2,1,,,
id27259,"Vải mỏng, đường may hơi ẩu, vừa xỏ tay áo vào đã thấy tuột chỉ ở cổ tay",0,1,,,
id27260,"Shopee rất ổn vì có kèm theo phiếu bảo hành, sửa chữa quần áo nữa, thích cách phục vụ của Shopee",2,5,,,
id27261,Nếu mua mặc ngủ ở phòng riêng thì ổn,1,1,,,
id27262,"Gửi nhầm màu cho người ta rồi, quần màu đỏ ớt nhưng giao áo màu đỏ đô là sao.",0,7,,,
id27263,Rất dễ thương.,2,9,,,
id27264,Mình 52kg nhưng mặc hơi kích ở phần ngực nhé.,1,1,,,
id27265,áo quá ngắn,0,1,,,
id27266,"Nói chung không có gì để phàn nàn cả, tặng shop 5*",2,5,,,
id27267,Cái váy khá chật,0,1,,,
id27268,Quan trọng nhất là mặc không bị mẩn ngứa,2,1,,,
id27269,"Vải dày dặn, rất ấm, rất đáng tiền!",2,1,,,
id27270,Rất đẹp nên mua.,2,9,,,
id27271,Vải đẹp xuất sắc.,2,1,,,
id27272,Sản phẩm giao bị bẩn!,0,3,,,
id27273,Áo đẹp giống hình về màu sắc và kiểu dáng,2,1,,,
id27274,Quá đẹp so với tiêu chuẩn,2,1,,,
id27275,... 5* luôn nè 😘😘.,2,9,,,
id27276,Do gói hàng túi bị méo mất form nhưng vẫn cho 5*,0,2,,,
id27277,Sách đẹp đóng gói sản phẩm rất đẹp và chắc chắn,2,2,,,
id27278,Điểm trừ của quần là màu hơi xấu thôi,0,1,,,
id27279,Hàng giống mẫu,2,1,,,
id27280,Áo chất cực đẹp,2,1,,,
id27281,Nếu lần sau còn mua sẽ tiếp tục ủng hộ shop,2,9,,,
id27282,"Shop phục vụ rất tốt, chủ shop dễ thương, nhiệt tình lắm luôn",2,5,,,
id27283,Xuất sắc luôn,2,1,,,
id27284,Vải mịn dã man,2,1,,,
id27285,Áo lên dáng đẹp,2,1,,,
id27286,"Hàng chuẩn, giá ổn",2,1,,,
id27287,Áo hơi nhàu với chất vải hơi mỏng,1,1,,,
id27288,Nói chung chất lượng tạm ổn,1,1,,,
id27289,Chất vải áo không được đẹp,0,1,,,
id27290,Đóng gói sản phẩm chắc chắn Đáng đồng tiền.,2,2,,,
id27291,Vải xấu không hút nước,0,1,,,
id27292,Các bạn nên mua nhé,2,9,,,
id27293,Thuốc dùng rất tốt,2,1,,,
id27294,Shop đáng yêu cực,2,9,,,
id27295,"Chất lượng sản phẩm tuyệt vời, hàng rất đẹp và dày, mình rất thích",2,1,,,
id27296,"Chất lượng sản phẩm tuyệt vời đáng đồng tiền, chất lượng sản phẩm tạm được",2,1,,,
id27297,Form xấu,0,1,,,
id27298,Áo này không có nên shop có trả tiền lại cho mình,2,7,,,
id27299,áo mốc bẩn không hài lòng. Chất lượng sản phẩm kém.,0,1,,,
id27300,Chủ shop rất dễ thương.,2,5,,,
id27301,Áo này chưa mặc đã bị rách ra rồi.,0,1,,,
id27302,hơi nhăn nhưng mặc lên vẫn đẹp,1,1,,,
id27303,Đẹp hơn cả trong hình!,2,1,,,
id27304,"Áo hơi rộng, shop ơi.",0,1,,,
id27305,"Áo chất mịn, đẹp.",2,1,,,
id27306,Đặt áo màu hồng thì shop giao màu xanh.,0,3,,,
id27307,"Chất lượng sản phẩm kém, lỗi nhiều.",0,1,,,
id27308,"Sản phẩm đẹp lắm luôn, hợp ví tiền nữa",2,1,,,
id27309,Không thích chế độ nháy,0,9,,,
id27310,Hàng giống y như hình,2,1,,,
id27311,Sản phẩm xinh quá nhưng mà vải hơi mỏng nhé!,0,1,,,
id27312,Áo đẹp tuyệt vời luôn shop ơi!,2,1,,,
id27313,"Hai áo với 2 size hoàn toàn khác nhau, size màu trắng thật sự chỉ dành cho em bé 2 tuổi mặc mới vừa.",0,1,,,
id27314,"Chất lượng sản phẩm tuyệt vời. Form giống hình, vải mịn, da đẹp",2,1,,,
id27315,Nhận hàng ưng lắm ý :)) mua 2 lần rồi mà hàng lúc nào cũng đẹp,2,1,,,
id27316,Thời gian giao hàng rất nhanh. Hàng ok,2,3,,,
id27317,Ship siêu nhanh,2,3,,,
id27318,"Cotton nhẹ, mát",2,1,,,
id27319,Shop giao hàng rất nhanh và gói hàng rất chắc chắn,2,3,,,
id27320,Rất đẹp shop nhé,2,9,,,
id27321,Không hài lòng với áo khoác này,0,1,,,
id27322,Không có cặn,2,1,,,
id27323,"Chất lượng sản phẩm tuyệt vời, chất và kiểu hình không thể chê",2,1,,,
id27324,"Ưng ý, giống y hình",2,1,,,
id27325,"Bông tai đẹp như hình, chất lượng sản phẩm tuyệt vời",2,1,,,
id27326,Màu tối không giống trong ảnh,0,1,,,
id27327,Áo form suông rộng mà không bị thùng thình,2,1,,,
id27328,"Bốn cái đều đẹp hết, rất tốt",2,1,,,
id27329,"Vải mịn đẹp, màu xanh nhạt cũng rất đẹp",2,1,,,
id27330,"Shop phục vụ rất tốt, tư vấn nhiệt tình mà được shop tặng quà nữa",2,5,,,
id27331,Dây bảng quá to móc cài khổng lồ luôn không như hình,0,1,,,
id27332,Đường may áo tệ quá,0,1,,,
id27333,Mang bị đau chân,0,9,,,
id27334,Mới uống được gần 2 ngày mà đã giảm được 2kg rồi,2,9,,,
id27335,"Quần rất đẹp, tôi sẽ ủng hộ shop lâu dài",2,1,,,
id27336,Con tôi rất thích sản phẩm,2,9,,,
id27337,"Sản phẩm thật tuyệt vời, vừa vặn và giữ được form dáng",2,1,,,
id27338,Chất lượng sản phẩm tương ứng với giá tiền,2,4,,,
id27339,Phải ra tiệm may lại,0,9,,,
id27340,Thiết kế không được khoa học,0,1,,,
id27341,Quần ổn nhưng đặt màu đen mà giao màu da,0,3,,,
id27342,Shop cũng ghi ngoài bao bì là màu xanh.,1,2,,,
id27343,Sau sẽ ủng hộ shop dài dài.,2,9,,,
id27344,"Giày xinh, các con đi đẹp ạ!",2,1,,,
id27345,"Mình cao 1m6, nặng 55kg, mua size M vẫn thấy to, do phần vai rộng nên các bạn nữ mặc nhìn hơi thô.",0,1,,,
id27346,"Đẹp từ vỏ ngoài của son, thân son đến chất son.",2,1,,,
id27347,"Giày cỡ 42 to hơn nửa size so với bình thường, mũi giày lệch",0,1,,,
id27348,Form hơi nhỏ nhưng dễ thương,1,1,,,
id27349,"Giá tốt nhưng túi nhỏ quá khó sử dụng, mặc dù xót tác nhỏ nhưng vẫn không vừa",0,4,,,
id27350,"Rất không đáng tiền, chất lượng sản phẩm rất kém, chất vải rất tệ",0,1,,,
id27351,Có tem của DGW,1,1,,,
id27352,Áo đẹp như hình nhé nhận hàng rất ưng ý,2,1,,,
id27353,Tôi hài lòng với chiếc áo và mức giá của shop,2,4,,,
id27354,Nguyên seal mà giao hàng lâu,0,3,,,
id27355,Làm ăn quá tệ,0,9,,,
id27356,Chất lượng rất ok 👍👍👍,2,1,,,
id27357,"Quần dày dặn, đường may đẹp, dáng quần đẹp, màu sắc mượt mà",2,1,,,
id27358,Đáng để mua ❤️❤️❤️,2,4,,,
id27359,"Rất đáng tiền, vải tốt 💕",2,1,,,
id27360,"Chất vải rất đẹp, rất tốt",2,1,,,
id27361,Tuy vòi nhà mình không tháo được để lắp nhưng dù sao chất lượng cũng ổn,1,1,,,
id27362,Chúc shop buôn may bán đắt nhé,2,9,,,
id27363,"Hàng đẹp, chủ shop nhiệt tình",2,1,,,
id27364,"Hàng ổn, giá hợp lý",2,4,,,
id27365,Áo đẹp lắm í,2,1,,,
id27366,Trông nhỏ quá,0,1,,,
id27367,"Áo rất đẹp, giống như hình",2,1,,,
id27368,"1 lít mật ong = 1kg300, nhưng của shop 1kg235",0,4,,,
id27369,"Sản phẩm lỗi nhiều, mất cúc bấm",0,1,,,
id27370,"Tôi rất hài lòng với sản phẩm, các bạn có mua thì chọn size lớn hơn một chút sẽ đẹp hơn",2,1,,,
id27371,"Áo rất đẹp, chất vải mềm mịn",2,1,,,
id27372,"Chất lượng sản phẩm tuyệt vời, shop dễ thương",2,1,,,
id27373,"Sản phẩm rất ổn, mình đặt ngay thêm một cái nữa rồi",2,6,,,
id27374,"Đóng gói sản phẩm rất đẹp và chắc chắn, nhanh",2,2,,,
id27375,Áo sơ mi hồng không giống trong ảnh nói chung là chán,0,1,,,
id27376,Chất lượng sản phẩm tuyệt vời nhưng shop phục vụ kém quá,2,1,,,
id27377,"tay áo ngắn quá, nhìn ảnh không như vậy",0,1,,,
id27378,Hàng giống như trong hình,2,1,,,
id27379,"Vẫn như lần trước, chất áo đẹp khỏi chê",2,1,,,
id27380,"Hàng đẹp, giống như hình, giá rẻ",2,4,,,
id27381,Thời gian giao hàng nhanh và váy hơi rộng,2,3,,,
id27382,Shop rất nhiệt tình và sản phẩm rất đẹp,2,5,,,
id27383,Tuyệt vời ông mặt trời ạ,2,9,,,
id27384,"Dép hơi nhỏ so với size, các bạn mua size lớn hơn 1 nhé, mình mua 37 mang trật",0,1,,,
id27385,Nhìn chung rất ổn so với giá tiền,2,4,,,
id27386,"Chân váy đẹp, mỗi tội người mặc ngắn quá",2,1,,,
id27387,"Tệ, rất tệ",0,9,,,
id27388,Áo đẹp ống tay hơi bự 😂,1,1,,,
id27389,Nhưng mình vẫn cho 4* vì giao hàng quá lâu,0,3,,,
id27390,Đúng kiểu rẻ mà đẹp,2,4,,,
id27391,Áo quá nhỏ luôn,0,1,,,
id27392,Thun co giãn tốt,2,1,,,
id27393,Chủ shop nhiệt tình thân thiện,2,5,,,
id27394,sản phẩm chất lượng xấu,0,1,,,
id27395,"Shop không nói rõ, hơi thất vọng",0,9,,,
id27396,Vậy mà khi mở ra lại là màu đen,0,1,,,
id27397,Lúc được lúc không,0,9,,,
id27398,Sai lệch về số đo trong mô tả sản phẩm nên mua về lại mang cho,0,7,,,
id27399,Màu không giống trong ảnh,0,1,,,
id27400,Sản phẩm ổn nhưng mình không hài lòng vì cách phục vụ của shop,0,5,,,
id27401,Giao đủ số lượng nhưng form áo rất rộng,0,1,,,
id27402,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn giống như hình.,2,1,,,
id27403,"Áo đẹp, vải tốt, y chang hình luôn.",2,1,,,
id27404,"Shop phục vụ nhiệt tình, hàng rất đẹp.",2,5,,,
id27405,Đường may gần khóa bị bung vải ra không chắc.,0,1,,,
id27406,Chắc chắn sẽ ủng hộ tiếp,2,9,,,
id27407,"Kiến gió nhà mình không ăn, nên không đuổi được kiến",0,9,,,
id27408,Chất lượng sản phẩm hợp với giá cả,2,1,,,
id27409,Chủ shop nhanh nhẹn điện thoại :))))).,2,5,,,
id27410,Nhưng do mình gầy quá nên size M cũng hơi rộng,0,1,,,
id27411,"Áo oversize đúng form mình thích, chất liệu đẹp, mát",2,1,,,
id27412,"Chất lượng sản phẩm tuyệt vời, rất đáng tiền, bộ mặc đẹp lắm ạ",2,1,,,
id27413,Sản phẩm bị bong keo,0,1,,,
id27414,Đang sử dụng và thấy rất hiệu quả,2,1,,,
id27415,Giá cả thì hợp lý,2,4,,,
id27416,Chất lượng tốt phù hợp với giá tiền,2,1,,,
id27417,Đặt mua theo hình màu xanh mà gửi về màu hồng,0,6,,,
id27418,"Áo y hình ảnh, form đẹp, rất ưng nha shop",2,1,,,
id27419,Áo len mềm và đẹp,2,1,,,
id27420,"Dép nhẹ, mang êm chân",2,1,,,
id27421,Hộp bị móp méo,0,2,,,
id27422,Chất lượng sản phẩm tuyệt vời cảm ơn shop nhiều lắm áo rất đẹp,2,1,,,
id27423,Giá lại rẻ nữa,2,4,,,
id27424,Đóng gói sản phẩm không cẩn thận,0,2,,,
id27425,Thank shop.,2,9,,,
id27426,"Hơi mỏng, len mềm.",0,1,,,
id27427,Shop giao hàng khá nhanh,2,3,,,
id27428,Đẹp lắm shop ạ,2,1,,,
id27429,Ai có ngực bé không nên mua,0,1,,,
id27430,"Túi chắc chắn, đúng như hình",2,1,,,
id27431,"Áo và váy len ổn, shop nhiệt tình ủng hộ bốn sao",2,5,,,
id27432,"Quá thất vọng, mua về xong phải bỏ xó, không mặc được",0,1,,,
id27433,"Chất vải mỏng, mình phải may thêm lớp lót",1,1,,,
id27434,Dù để bậy mặc cũng mát,2,1,,,
id27435,"Màu đen đẹp, màu trắng vải hơi mỏng",2,1,,,
id27436,Sản phẩm tuyệt,2,9,,,
id27437,"Đẹp, cực kỳ đẹp lại hợp túi tiền",2,4,,,
id27438,"Hơi nhỏ, chất lượng sản phẩm tốt",2,1,,,
id27439,"Chất liệu cứng, gây nóng",0,1,,,
id27440,"Chất liệu tạm được, kiểu dáng cũng tạm được so với hình",1,1,,,
id27441,Lấy lần nào cũng ổn lần đó. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Rất đáng tiền. Thời gian giao hàng rất nhanh,2,2,,,
id27442,"Màu cam đất chứ không phải đỏ cam, vải y hình nhưng chiều dài thực tế có vẻ ngắn hơn so với mẫu",1,1,,,
id27443,"Sản phẩm không giống mô tả, rách tùm lum",0,1,,,
id27444,Đóng gói kỹ và shop thân thiện,2,2,,,
id27445,"Thời gian giao hàng chậm, vải hơi mỏng",0,3,,,
id27446,"Hàng giống y như hình, vải mặc mát lắm, giao hàng nhanh",2,3,,,
id27447,"Chất lượng sản phẩm tuyệt vời, rất đẹp, mình hài lòng",2,1,,,
id27448,Đặt tiếp cái nữa để dành,2,6,,,
id27449,Áo đẹp lắm luôn.,2,1,,,
id27450,"Sản phẩm ngon, nhưng thẩu thập cẩm có mùi khó chịu.",0,1,,,
id27451,Chất xấu kinh khủng.,0,1,,,
id27452,Chất co giãn bình thường.,1,1,,,
id27453,"Đóng gói sản phẩm rất đẹp và chắc chắn, nhưng giày hơi cứng",1,2,,,
id27454,Tiếp tục ủng hộ dài dài,2,9,,,
id27455,Không đúng sản phẩm.,0,9,,,
id27456,Xin lỗi em chụp dìm quá.,0,9,,,
id27457,Form thì quá ưng luôn...,2,1,,,
id27458,Giao hàng siêu siêu nhanh.,2,3,,,
id27459,Đàn xinh lắm.,2,1,,,
id27460,Hàng nhận được không phải loại mình đặt vì shop đã inbox nó hết hàng nhưng mình không kịp hủy thì cái này mình thấy cũng được nhưng mà tại sao mình đặt 4 áo lại giao có 3 áo tính tiền 4 chiếc,0,7,,,
id27461,So với giá ok,1,4,,,
id27462,So với giá tiền quần như vậy là đẹp,2,4,,,
id27463,Quá yêu,2,9,,,
id27464,Không quá xuất sắc nhưng không quá xấu,1,1,,,
id27465,"Shop cũng để lại giấy nhớ với dòng nhắn gửi siêu yêu, cảm ơn shop ạ",2,9,,,
id27466,"Trời ơi, chắc chắn an toàn vô cùng",2,2,,,
id27467,Hãm,0,1,,,
id27468,"Áo form rộng, mặc thoải mái, hơi bó dưới gấu áo, mình mặc thành váy ngắn luôn",2,1,,,
id27469,"Áo form rộng, vải mát mịn, rất đáng tiền",2,1,,,
id27470,Chất vải chấp nhận được nhưng hơi ngắn,1,1,,,
id27471,Chất lượng thì tuyệt vời,2,1,,,
id27472,Đại khái không có chỗ chê,2,9,,,
id27473,"Lớp trong ngắn đến ngực, khi mặc lên bị lộ rõ viền lớp trong, viền tim bị lệch, không cân xứng",0,1,,,
id27474,"Đặt set 5 quần khác nhau thì lại gửi 2 cái giống nhau, không có set như thế mà shop cũng không inbox lại cho khách để bảo.",0,7,,,
id27475,"Hàng tệ quá...đóng gói sơ sài, hàng không đúng chất liệu, vải xấu.",0,1,,,
id27476,Shipper dễ thương.,2,3,,,
id27477,"Hàng chuẩn, ok lắm nha shop.",2,1,,,
id27478,"Tạm được, chớ không đẹp.",1,1,,,
id27479,"Váy đẹp ngoài sức tưởng tượng, nhưng mà muốn mua thêm cái chân váy cần sự tư vấn mà shop rep inbox chậm làm mình đặt váy này trước",0,5,,,
id27480,Đặt hàng chiều hôm trước sáng sau nhận được luôn,2,3,,,
id27481,"Chất lượng sản phẩm tuyệt vời, đẹp, mềm, sờ chất rất là thích, tặng shop 10 sao luôn",2,1,,,
id27482,Túi nhỏ nhỏ xinh,2,1,,,
id27483,Co dãn tốt,2,1,,,
id27484,"Cái này dễ thương cực kỳ, rất đáng giá 5 sao luôn",2,9,,,
id27485,Mua 4 cái size 34 mà mẫu này không vừa,0,9,,,
id27486,Mình muốn đổi hàng,1,7,,,
id27487,Chất lượng sản phẩm tuyệt vời nhưng có điều vải hơi mỏng,1,1,,,
id27488,Nhận hàng mà quá ưng,2,3,,,
id27489,"Áo đẹp, chất lượng sản phẩm tuyệt vời",2,1,,,
id27490,Hiện tại mình thấy rất ưng ý,2,9,,,
id27491,"Chất lượng sản phẩm ổn, hơi đắt nhưng sản phẩm dùng ổn",1,1,,,
id27492,Hài lòng với chất lượng sản phẩm,2,1,,,
id27493,Áo giặt ra màu lem hết,0,1,,,
id27494,"Cả nhà có mua thì chú ý nhé, lúc chưa mua nó nói chuyện dạ thưa, mua giao 5 áo mà 3 size khác nhau",0,5,,,
id27495,"Thái độ của shop không thích, kẹp mua không kẹp được chút tóc nào luôn, kem trị sẹo bảo tiếng Nga hết, lấy về một nửa tiếng Nga một nửa tiếng Anh. Shop phục vụ rất kém. Rất không đáng tiền. Chất lượng sản phẩm rất kém.",0,5,,,
id27496,Hàng đẹp đáng tiền.,2,1,,,
id27497,Chất lượng sản phẩm tuyệt vời. Rất đáng tiền. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt.,2,1,,,
id27498,Shop quá nhiệt tình.,2,5,,,
id27499,Hàng giống hình nhưng chất liệu không co giãn,0,1,,,
id27500,Rất ưng luôn,2,1,,,
id27501,"Khóa không kéo lên được, chỉ xô ra rất nhiều, may ẩu",0,1,,,
id27502,"Gửi trả lại bằng cách nào, tôi chấp nhận mất, coi như mua nhầm chỗ vậy",0,7,,,
id27503,Vải quá đẹp,2,1,,,
id27504,Hic trời ơi chưa bao giờ thấy shop nào mà đóng gói sản phẩm như vậy!,2,2,,,
id27505,Rất ưng ý với sản phẩm cho shop 5 sao,2,1,,,
id27506,Shop phục vụ rất tốt nhân viên rất nhiệt tình,2,5,,,
id27507,Đợi hàng hơi lâu nhưng mà chị chủ shop dễ thương quá,1,3,,,
id27508,Có mỗi cái áo shop bọc rõ cẩn thận,2,2,,,
id27509,Không đáng tin cậy chị em ơi,0,9,,,
